,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,강쉪 - YouTube,구독자 19.5만명,"어느 겉절이 달인의 겉절이 만드는 비법. 아삭하고, 부드럽고, 짜지않은~ [강쉪]",2019. 5. 27.,"795,175회",3.1천개,634개
0,강쉪 - YouTube,구독자 19.5만명,사과쥬스와 사과잼을 동시에 만드는법. 진한 사과쥬스와 사과잼을 듬뿍 드셔보세요. [강쉪] making apple juice and jam,2019. 5. 23.,"6,161회",107개,8개
0,강쉪 - YouTube,구독자 19.5만명,5만 구독자 감사이벤트 당첨자 발표. 듀플랩 & 옛간 참기름 [강쉪],2019. 5. 21.,"1,452회",67개,3개
0,강쉪 - YouTube,구독자 19.5만명,멸치육수로 시원한 잔치국수 만들기. 양념장 필요없는 황금 레시피  [강쉪] Korean Banquet Noodle,2019. 5. 20.,"83,603회",765개,40개
0,강쉪 - YouTube,구독자 19.5만명,간단한 저녁요리~ 바베큐 폭립 만들기. 자꾸 손이가는 맛!! [강쉪] Makes Pan-Roasted Brined Pork rips Chops,2019. 5. 18.,"27,902회",352개,19개
0,강쉪 - YouTube,구독자 19.5만명,어느유명한 한식집에서 먹었던~ 맛있는 반찬. 가지튀김무침 만들기 [강쉪],2019. 5. 16.,"46,490회",430개,18개
0,강쉪 - YouTube,구독자 19.5만명,쉽고 간단한 오이무침 맛있게 하는법. 상큼한 밥도둑!!  [강쉪],2019. 5. 13.,"38,416회",673개,15개
0,강쉪 - YouTube,구독자 19.5만명,봄날의 채소로  바삭바삭한 일식튀김 만드는법~ 두릅튀김. [강쉪]How to make Tempura,2019. 5. 12.,"7,334회",176개,1개
0,강쉪 - YouTube,구독자 19.5만명,"상큼한 두릅고추장무침 만드는법, 집나간~ 입맛이 돌아옵니다.  [강쉪 반찬]",2019. 5. 10.,"4,981회",136개,2개
0,강쉪 - YouTube,구독자 19.5만명,고기맛을 끌어올리는 고기집 깻잎장아찌 만들기. 짜지않아요~  [강쉪] Korea perilla leaf pickles,2019. 5. 8.,"95,864회",1천개,56개
0,강쉪 - YouTube,구독자 19.5만명,더운날에는 시원한~ 토마토쥬스 3가지맛 만드는 방법. 생과일쥬스 좋아요.  [강쉪] tomato juice recipe,2019. 5. 7.,"147,349회",778개,67개
0,강쉪 - YouTube,구독자 19.5만명,간단한 김치. 일본식 오이절임(츠케모노) 만들기. 뻘건 김치가 지겨울때 만들어보세요. [집밥 레시피] Japanese cucumber mustard pickles,2019. 5. 4.,"30,095회",442개,14개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 간단한요리]  새콤,달콤,매콤 마성의 맛!!  쫄면 만들기~ 스트레스 날라갑니다.  [강쉪]",2019. 5. 2.,"88,023회",1천개,45개
0,강쉪 - YouTube,구독자 19.5만명,얼큰한~ 황태콩나물국 끓이는법. 시원합니다.! [강쉪 집밥레시피],2019. 4. 30.,"4,776회",155개,4개
0,강쉪 - YouTube,구독자 19.5만명,???넣은 맛보장! 계란 마늘쫑볶음 만드는법. 풍부하고 진한맛~  [집밥레시피] make stir-fry egg and garlic scapes,2019. 4. 28.,"3,742회",114개,1개
0,강쉪 - YouTube,구독자 19.5만명,오뚜기카레로 맛있는 일본식 카레 만들기~ [식당 레시피]  Japanese Style Curry,2019. 4. 26.,"29,887회",393개,12개
0,강쉪 - YouTube,구독자 19.5만명,"상큼하고 몸에좋은 대파무침 만들어보세요./후원: 참기름 명가 ""옛간""/  [집밥 레시피] Korea green onion salad",2019. 4. 25.,"4,541회",159개,1개
0,강쉪 - YouTube,구독자 19.5만명,시원한 설렁탕 깍두기 만드는법~ 아작하게 맛있게~ [강쉪 식당 레시피] Korea radish kimchi,2019. 4. 23.,"12,521회",281개,4개
0,강쉪 - YouTube,구독자 19.5만명,"너무 쉬운~ 소고기 미역국 끓이기, 구수하고 맛있는 황금레시피. [집밥 레시피] Korea Beef Seaweed Soup",2019. 4. 22.,"4,593회",147개,5개
0,강쉪 - YouTube,구독자 19.5만명,고추장멸치볶음 맛있게 만드는법. 마늘쫑넣고 더 맛있게~ [ 집밥 레시피],2019. 4. 19.,"3,433회",121개,2개
0,강쉪 - YouTube,구독자 19.5만명,줄서는~ 망향 비빔국수 만들기. 양념장 맛있습니다. [식당 레시피],2019. 4. 18.,"504,478회",5.6천개,181개
0,강쉪 - YouTube,구독자 19.5만명,전기밥솥으로 치즈떡볶이 만들기~ 쉽고 간단하고 맛있어요. [전기밥솥 레시피] electric rice cooker cheese tteokbokki,2019. 4. 16.,"3,138회",123개,2개
0,강쉪 - YouTube,구독자 19.5만명,"미나리 오이무침 황금레시피, 향긋하고 담백합니다.[강쉪 집밥 레시피]",2019. 4. 14.,"4,524회",132개,0개
0,강쉪 - YouTube,구독자 19.5만명,새콤한 민들레나물 무침 만드는법. 쌉싸름함이 입맛을 살려줍니다. [집밥 레시피] Korea dandelion salad,2019. 4. 12.,"6,385회",133개,3개
0,강쉪 - YouTube,구독자 19.5만명,"맛있는 콘치즈 만들기~ 남녀노소,아이들 모두 좋아합니다. [10분 간단요리] Korea corn cheese",2019. 4. 11.,"3,316회",176개,2개
0,강쉪 - YouTube,구독자 19.5만명,전기밥솥으로 시래기 된장지짐 만들기. 멸치넣고 구수하게~ [강쉪],2019. 4. 8.,"2,902회",127개,0개
0,강쉪 - YouTube,구독자 19.5만명,치킨보다 맛있는 황태강정 만들기. 닭강정은 저리가라~  [강쉪 참쉬운 레시피],2019. 4. 7.,"54,466회",913개,31개
0,강쉪 - YouTube,구독자 19.5만명,상큼하고 아삭한 오이지 무침 레시피~ 자꾸 손이갑니다. [강쉪 참쉬운 레시피],2019. 4. 6.,"2,911회",108개,2개
0,강쉪 - YouTube,구독자 19.5만명,쉽고 간단한~ 5분 멸치육수 맛있게 내는법. 음식 만들기가 편해지네요. [강쉪],2019. 4. 5.,"4,807회",157개,1개
0,강쉪 - YouTube,구독자 19.5만명,간단하고 쉽고 맛있는~ 양파덮밥 만들기. [강쉪 참쉬운 레시피],2019. 4. 3.,"10,575회",254개,0개
0,강쉪 - YouTube,구독자 19.5만명,[식당 레시피] 줄서서먹는~ 용두동 쭈꾸미볶음 만드는법. 얼큰하고 계속 땡기는맛!! [강쉪],2019. 4. 1.,"26,389회",353개,13개
0,강쉪 - YouTube,구독자 19.5만명,양파 가장오래가는 보관법!! 여러가지 방법중 가장 추천. [강쉪] (후원: 듀플랩),2019. 3. 31.,"6,571회",124개,4개
0,강쉪 - YouTube,구독자 19.5만명,전기밥솥으로 묵은지김치찜 만들기. 정말 쉽고 맛있어요./자취생요리 [강쉪],2019. 3. 29.,"13,621회",214개,5개
0,강쉪 - YouTube,구독자 19.5만명,시원한~ 돌나물물김치 맛있게 담는법. 황금레시피로 만들어보세요. [강쉪 참쉬운레시피]],2019. 3. 29.,"26,407회",275개,22개
0,강쉪 - YouTube,구독자 19.5만명,향긋한~ 방풍나물장아찌  만드는법. 집나간 입맛 돌아옵니다~ [강쉪 참쉬운 레시피],2019. 3. 28.,"8,966회",135개,1개
0,강쉪 - YouTube,구독자 19.5만명,봄에는 곰취장아찌 드셔보이소~ 향긋하이 좋네예. [강쉪 참쉬운 레시피],2019. 3. 26.,"10,137회",148개,4개
0,강쉪 - YouTube,구독자 19.5만명,그맛 그대로~ 집에서 이바돔 등뼈찜 만들기. 맛있습니다. [강쉪 식당 레시피],2019. 3. 25.,"67,207회",812개,38개
0,강쉪 - YouTube,구독자 19.5만명,쉽고 간단한~  전기밥솥 계란장조림 만들기. 맛있습니다. [강쉪],2019. 3. 24.,"4,323회",124개,5개
0,강쉪 - YouTube,구독자 19.5만명,세상에서 가장빠른~  라면 끓이는법. [강쉪] How to Boil the Fastest Ramen in the World,2019. 3. 22.,"4,200회",112개,4개
0,강쉪 - YouTube,구독자 19.5만명,전기밥솥으로 완벽한~ 계란 삶는법. 술술 잘벗겨집니다~ [강쉪],2019. 3. 20.,"6,606회",91개,5개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 쉽게 만드는~ 대추인삼차 만드는법, 고급스러워요. [강쉪]",2019. 3. 19.,"8,809회",123개,3개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 쌈장으로 맛을낸~ 아삭하고 고급진 유채나물무침 만드는법!! [강쉪],2019. 3. 18.,"3,790회",106개,0개
0,강쉪 - YouTube,구독자 19.5만명,향긋하고~ 고소한 ~ 이반찬 만들어보세요!!  쑥갓두부무침 만드는법. [강쉪],2019. 3. 17.,"9,441회",208개,3개
0,강쉪 - YouTube,구독자 19.5만명,고급스럽고 맛있는 쑥버무리 만드는법~ 황금레시피!! [강쉪],2019. 3. 15.,"67,733회",593개,22개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 상큼하고 아삭한~ 유채겉절이 만드는법. 잃어버린 입맛이 돌아옵니다. [강쉪],2019. 3. 14.,"13,252회",220개,2개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 향긋한 봄향기~ 쑥국 맛있게 끓이는 방법. 맛있네요!! [강쉪],2019. 3. 13.,"9,085회",162개,6개
0,강쉪 - YouTube,구독자 19.5만명,입에서 스르르~  녹는 햇감자 삶는법. 전기밥솥을 이용한 감자찌기~ 강추!! [전기밥솥 요리],2019. 3. 12.,"7,905회",112개,9개
0,강쉪 - YouTube,구독자 19.5만명,이슈요리] 수미네반찬 여경래 쉐프의 대파불고기 만드는법~ 맛있어요!! [강쉪],2019. 3. 9.,"34,012회",635개,59개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 봄을 느껴보세요!! 머위나물 들깨무침. 입맛이 돌아옵니다~ [강쉪],2019. 3. 6.,"5,594회",125개,1개
0,강쉪 - YouTube,구독자 19.5만명,"참쉬운 레시피]  봄을 느껴보세요!! 원추리나물 무침, 2가지맛 동시에 만들어봤습니다. [강쉪]",2019. 3. 5.,"7,801회",174개,4개
0,강쉪 - YouTube,구독자 19.5만명,식당비법 레시피]  집에서 식당느낌나게 ~  시래기 감자탕 만드는법.!! [강쉪],2019. 3. 4.,"46,964회",745개,33개
0,강쉪 - YouTube,구독자 19.5만명,"참쉬운 레시피] 쉽고, 간단하고 맛있는 황태구이 황금레시피!! 만드는 방법 [강쉪]",2019. 3. 1.,"8,382회",208개,5개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 달큰하고 상큼한~  풋마늘무침 만드는법!! 봄기운을 느껴보세요. [강쉪],2019. 2. 27.,"7,152회",174개,1개
0,강쉪 - YouTube,구독자 19.5만명,떡국떡 요리] 얼큰 고소한~  기름떡볶이 만들기 !! 맛있어요.^^ [강쉪],2019. 2. 26.,"31,092회",437개,6개
0,강쉪 - YouTube,구독자 19.5만명,"참쉬운레시피] 얼큰, 촉촉한 어묵볶음 맛있게 만드는법. 황금 레시피입니다.!! [강쉪]",2019. 2. 25.,"9,521회",258개,0개
0,강쉪 - YouTube,구독자 19.5만명,극한직업 [수원왕갈비통닭 레시피] 집에서 쉽게 만들어봤습니다.  [강쉪],2019. 2. 23.,"7,961회",169개,5개
0,강쉪 - YouTube,구독자 19.5만명,"참쉬운 레시피] 얼큰, 시원한 실패없는 순두부찌개 만들기!!  황금레시피 입니다~ [강쉪]",2019. 2. 22.,"3,494회",128개,2개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 시원하고 얼큰한 김치 수제비 만들기!! 황금레시피 입니다. [강쉪],2019. 2. 20.,"6,678회",152개,0개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 냉이소고기 된장찌개 맛있게 만들기!!  정말 맛있네요~ [강쉪],2019. 2. 19.,"2,174회",74개,0개
0,강쉪 - YouTube,구독자 19.5만명,담백하고 고소한~ 냉이참깨무침 만드는법.  황금레시피 입니다.!! [강쉪],2019. 2. 18.,"18,315회",354개,10개
0,강쉪 - YouTube,구독자 19.5만명,정월대보름~ 말린 고구마줄기볶음 맛있게 만드는법!!  [강쉪],2019. 2. 16.,"9,693회",136개,7개
0,강쉪 - YouTube,구독자 19.5만명,"구수하고 맛있는~ 시래기나물볶음 만드는법, 시래기 삶는법 [강쉪]",2019. 2. 14.,"4,451회",106개,1개
0,강쉪 - YouTube,구독자 19.5만명,전기압력밥솥으로 정월대보름 오곡밥 만드는법~ 정말 맛있네요. 두그릇먹었어요.^^ [강쉪],2019. 2. 13.,"47,277회",419개,16개
0,강쉪 - YouTube,구독자 19.5만명,명절 남은음식 잡채로 유부전골 만들기~ 고소하고 담백합니다. [강쉪],2019. 2. 12.,"1,416회",56개,1개
0,강쉪 - YouTube,구독자 19.5만명,명절 가래떡] 이렇게 해보세요!!  맛있는 치즈 떡꼬치 만들기~ [강쉪],2019. 2. 11.,"4,942회",124개,1개
0,강쉪 - YouTube,구독자 19.5만명,정말 쉬운~ 도토리묵무침 황금레시피 만드는법!! 담백합니다. [강쉪],2019. 2. 10.,"33,668회",447개,22개
0,강쉪 - YouTube,구독자 19.5만명,"리얼 사운드] 맛있는~ 간장 제육볶음 황금레시피 ASMR  ""KOREA Stir fried Pork"" [강쉪]",2019. 2. 9.,"9,587회",151개,5개
0,강쉪 - YouTube,구독자 19.5만명,떡국떡 활용법!!  떡강정 혹은 슈가떡 만들기/ 자꾸 손이가네요~ [강쉪],2019. 2. 8.,"112,323회",808개,53개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 시원하고 진한~ 김치두부 굴국 끓이는법 / 해장으로 좋아요!!,2019. 2. 7.,"2,059회",59개,1개
0,강쉪 - YouTube,구독자 19.5만명,"마늘 듬뿍 들어간~  간장 떡볶이 리얼 사운드!!  ASMR Soy sauce  Tteokbokki (Rice Cake), Real sound",2019. 2. 6.,"4,122회",111개,2개
0,강쉪 - YouTube,구독자 19.5만명,리얼 사운드]  맛있는 소갈비찜 만들기~  [강쉪],2019. 2. 3.,"1,266회",50개,1개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피]  제철 풋마늘넣고~  간장 제육볶음 만들기~ [강쉪],2019. 2. 2.,"3,721회",106개,0개
0,강쉪 - YouTube,구독자 19.5만명,"참쉬운 레시피] 아삭하고, 고소한 우엉전 만들기!! [강쉪]",2019. 2. 1.,"7,312회",138개,5개
0,강쉪 - YouTube,구독자 19.5만명,참쉬운 레시피] 꽈리고추 듬뿍~ 코다리간장조림 황금레시피!!  [강쉪],2019. 1. 31.,"4,351회",146개,0개
0,강쉪 - YouTube,구독자 19.5만명,"참쉬운 레시피] 정말 맛있는~ 단,짜 간장 마늘떡볶이 만들기~ [강쉪] Soy Sauce Tteokbokki",2019. 1. 30.,"91,381회",1.1천개,40개
0,강쉪 - YouTube,구독자 19.5만명,식재료 리뷰] 훈제오리 요리~ 다 맛있게 먹는법~ [강쉪] Smoked Duck,2019. 1. 29.,"5,592회",144개,2개
0,강쉪 - YouTube,구독자 19.5만명,"간단하고 쉬운~ 소갈비찜 만들기!!  [강쉪]  Braised Short Ribs, Korean Food Recipe",2019. 1. 28.,"16,995회",235개,15개
0,강쉪 - YouTube,구독자 19.5만명,리얼 사운드] 맛있는 떡국 만드는 소리~ 레시피도 있어요. [강쉪] cooking asmr,2019. 1. 26.,"1,745회",59개,1개
0,강쉪 - YouTube,구독자 19.5만명,맛있는 두부조림 만드는 소리 들어보셨나요~ 레시피도 있어요. [강쉪] Braised Tofu asmr,2019. 1. 26.,"2,460회",86개,5개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피]정말 맛있는~  알배추 무침 만드는법!! [강쉪] Korea cabbage salad,2019. 1. 24.,"10,588회",211개,8개
0,강쉪 - YouTube,구독자 19.5만명,정말쉬운~ 고기없는 떡국 맛있게 끓이는법 강추!! [강쉪],2019. 1. 23.,"18,032회",295개,8개
0,강쉪 - YouTube,구독자 19.5만명,냉이는 고소~ 굴은 녹진~ 맛있는 냉이 굴전 만드는법!! [강쉪],2019. 1. 22.,"1,337회",44개,0개
0,강쉪 - YouTube,구독자 19.5만명,상큼하고 고소한~ 냉이 겉절이 만들기!!  [강쉪]  Korea Fresh Kimchi,2019. 1. 21.,"3,130회",94개,3개
0,강쉪 - YouTube,구독자 19.5만명,식재료 리뷰] 풀무원 생가득~ 고소한 유부초밥과 새콤한 꼬마 유부초밥 . 업그레이드!! 만들기 [강쉪],2019. 1. 20.,"6,814회",81개,6개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 고구마쨈 만들기~ 고구마와 사과의 만남?? [강쉪] Sweet potato jam,2019. 1. 16.,"2,740회",70개,0개
0,강쉪 - YouTube,구독자 19.5만명,"핵쉬운 레시피] 두부조림 황금레시피, 시원한 국물까지 먹을수있는~ [강쉪] spicy braised tofu",2019. 1. 15.,"2,841회",79개,1개
0,강쉪 - YouTube,구독자 19.5만명,리얼 사운드] 김무침 만들고 있는 소리 ~ 레시피 ON [강쉪] Real sound cooking,2019. 1. 14.,"1,432회",44개,1개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 김무침 맛있게 만드는법. 손쉬운 반찬!! [강쉪],2019. 1. 13.,"279,920회",2.6천개,170개
0,강쉪 - YouTube,구독자 19.5만명,"식재료 리뷰] 포항 백골뱅이 다양하게 맛있게 먹는법, 백골뱅이 삶는법, 백골뱅이탕,  백골뱅이 무침 [강쉪]",2019. 1. 10.,"8,898회",96개,6개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 꼬막무침 만드는법 & 꼬막 맛있게 삶는법. [강쉪] How to make cockle seasoned .,2019. 1. 4.,"10,118회",164개,6개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 고소하고 부드러운~ 톳나물 두부무침 만드는법~  [강쉪] seaweed & tofu salad,2018. 12. 28.,"22,474회",336개,20개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 묵은지 삼겹살 김치찜 만들기~  [강쉪] age Kimchi stew with pork belly,2018. 12. 25.,"20,891회",230개,7개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 몸을 정화하는 오도독~ 톳나물무침 방법~  [강쉪] Korea Fresh~ seaweed salad,2018. 12. 19.,"6,490회",156개,3개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 진하고 고소한~ 쥐포채 고추볶음 만드는 법!! [강쉪] Korea Stir-fry dried filefish,2018. 12. 18.,"8,107회",107개,0개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 고소하고 아삭한~ 콩나물 볶음 만드는 법~ [강쉪]Korea stir-fry bean sprouts,2018. 12. 17.,"5,031회",135개,4개
0,강쉪 - YouTube,구독자 19.5만명,"핵쉬운 레시피] 훌륭, 풍부한~ 계란오이볶음 만드는법 [강쉪] Stir fried egg, cucumber.",2018. 12. 14.,"3,964회",118개,2개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피]구수하고 진한!! 알배추 된장국 끓이는 법~ [강쉪] Korea cabbage miso soup,2018. 12. 13.,"31,670회",377개,19개
0,강쉪 - YouTube,구독자 19.5만명,핵쉬운 레시피] 맛있는~ 시금치 겉절이 담그기. [강쉪] Korea spinach salad,2018. 12. 12.,"5,717회",130개,4개
0,강쉪 - YouTube,구독자 19.5만명,"핵쉬운 레시피] 제철무로 무우국 맛있게 끓이는 법. [강쉪] Salted shrimp, white radish soup",2018. 12. 10.,"50,786회",508개,22개
0,강쉪 - YouTube,구독자 19.5만명,"시원, 고소한 ~ 콩나물 김치 굴국 끓이는 법  [강쉪] Korea bean sprouts kimchi oyster soup",2018. 12. 7.,"3,007회",110개,3개
0,강쉪 - YouTube,구독자 19.5만명,주말에 먹는~  맛있는 국물 라볶이 만들기~ [강쉪] Rabokki (Tteok-bokki with ramen Noodles),2018. 11. 30.,"3,532회",113개,2개
0,강쉪 - YouTube,구독자 19.5만명,힘들게~ 맛있는 고구마 말랭이 만드는법!! [강쉪],2018. 11. 26.,"17,816회",199개,18개
0,강쉪 - YouTube,구독자 19.5만명,구수하고 따뜻한~ 감자국 맛있게 끓이기 [강쉪]  Korean Potato Soup,2018. 11. 21.,"53,254회",612개,29개
0,강쉪 - YouTube,구독자 19.5만명,물미역 데치는법~ 그리고 맛있는 초장 만들기. [강쉪],2018. 11. 18.,"18,921회",314개,6개
0,강쉪 - YouTube,구독자 19.5만명,김장철 꼭먹는 수육!! 냄새없이 맛있게 삶는법~ [강쉪] Korean Boiled pork recipe,2018. 11. 15.,"14,891회",207개,8개
0,강쉪 - YouTube,구독자 19.5만명,강할머니 보쌈!!  보쌈무김치 만들기 [강쉪] Korea Bossam Kimchi,2018. 11. 12.,"58,970회",791개,31개
0,강쉪 - YouTube,구독자 19.5만명,휴게소 완소메뉴!! 알감자 버터구이 만들기~ [강쉪] Baked potato butter,2018. 11. 9.,"5,362회",123개,3개
0,강쉪 - YouTube,구독자 19.5만명,쌀쌀할때는!!  개운하고 맛있는 동태탕 맛있게 끓이는 법~[강쉪] Korea Pollack Stew,2018. 11. 6.,"18,356회",326개,10개
0,강쉪 - YouTube,구독자 19.5만명,어렵지 않은~ 여수돌산갓김치 쉽게 담아보세요!! [강쉪] Korea Leaf mustard kimchi,2018. 11. 4.,"124,564회",1.1천개,69개
0,강쉪 - YouTube,구독자 19.5만명,"액젓으로 맛을 내다~ 무말랭이 무침, 양념이 쎄야 맛있음!  [강쉪] Korea seasoned dried radish",2018. 10. 30.,"28,558회",431개,14개
0,강쉪 - YouTube,구독자 19.5만명,절이지않는~ 초간단!! 알배추 겉절이~ [강쉪] Korea Fresh Kimchi,2018. 10. 25.,"71,744회",1천개,46개
0,강쉪 - YouTube,구독자 19.5만명,쌀밥과 비벼먹는 맛보장!  꽈리고추 계란 장조림~ [강쉪] Korea  Eggs in soy broth,2018. 10. 22.,"66,345회",682개,34개
0,강쉪 - YouTube,구독자 19.5만명,간단한 브런치] 사과 샌드위치 만들기~ 아삭하고 맛있게 ~ [강쉪],2018. 10. 19.,"100,609회",1천개,43개
0,강쉪 - YouTube,구독자 19.5만명,향긋한 봄나물~ 방풍나물 무침 만드는법 [강쉪] Koera windshield herb salad,2018. 10. 15.,"17,095회",232개,9개
0,강쉪 - YouTube,구독자 19.5만명,튀기지 않고 고구마 맛탕 만들기~ [강쉪] candied sweet potatoes,2018. 10. 13.,"36,883회",375개,14개
0,강쉪 - YouTube,구독자 19.5만명,냄새 덜나고 ~ 생선(고등어)  촉촉하게 굽는법~ [강쉪] Pan-fried mackerel,2018. 10. 10.,"914,759회",4.3천개,266개
0,강쉪 - YouTube,구독자 19.5만명,명절 스팸활용법] 스팸 쌈장 짜글이(찌개) 만드는법[강쉪] Korea spam soup,2018. 10. 9.,"6,366회",122개,7개
0,강쉪 - YouTube,구독자 19.5만명,무생채 맛있게 만드는법~ 제철무로 아삭하게~ [강쉪] Korea White radish salad,2018. 10. 8.,"13,883회",290개,8개
0,강쉪 - YouTube,구독자 19.5만명,참치쌈장 만드는방법과 볶음우동~ [강쉪] Soybean paste tuna ssamjang & stir-fried udon,2018. 10. 6.,"5,351회",124개,6개
0,강쉪 - YouTube,구독자 19.5만명,오뚜기 아니구요~ 직접끓인 레알 쇠고기 미역국 라면 !! [강쉪],2018. 10. 5.,"5,913회",92개,2개
0,강쉪 - YouTube,구독자 19.5만명,뭔가 살짝 특별한~  와인홍합탕 or 홍합찜~ [강쉪] Mussel Soup,2018. 10. 4.,"2,326회",76개,0개
0,강쉪 - YouTube,구독자 19.5만명,버섯 들깨탕 만드는법~ 몸도 마음도 따뜻해집니다. [강쉪] Korea mushroom soup,2018. 10. 3.,"14,150회",239개,5개
0,강쉪 - YouTube,구독자 19.5만명,맛있는 파김치 간단하게 담는법~ 밥도둑입니다.!! [강쉪],2018. 10. 2.,"18,375회",332개,15개
0,강쉪 - YouTube,구독자 19.5만명,강추!! 알맹이만 쏙빠지는 밤 삶는법~ 압력밥솟으로~ [강쉪],2018. 9. 30.,"1,068,219회",8.4천개,470개
0,강쉪 - YouTube,구독자 19.5만명,간단한~  밤 오래 보관하는법~ 밤벌레 한방에 제거!!! [강쉪] chestnut storage,2018. 9. 29.,"81,318회",413개,48개
0,강쉪 - YouTube,구독자 19.5만명,Breakfast 계란후라이 만들기~ 백종원 레시피~  [강쉪] Make fried egg,2018. 9. 28.,"13,540회",159개,10개
0,강쉪 - YouTube,구독자 19.5만명,이슈요리] 양희경의 계란 떡볶이~ 담백하고 맛있어요! [강쉪]  Egg scramble topokki,2018. 9. 28.,"7,888회",111개,0개
0,강쉪 - YouTube,구독자 19.5만명,"제철! 들깨 토란국 맛있게 끓이는 법~ 구수하고 부드럽게~ [강쉪] Korea, make taro soup",2018. 9. 26.,"74,572회",1.2천개,40개
0,강쉪 - YouTube,구독자 19.5만명,추석13] 버섯잡채 만드는법~ 쉽고 감칠맛있게~ [강쉪],2018. 9. 22.,"24,435회",332개,13개
0,강쉪 - YouTube,구독자 19.5만명,추석12] 명절 식혜 만드는 방법~ 생강넣고 고급지게~ [강쉪] Korean rice dessert drink,2018. 9. 21.,"12,534회",164개,3개
0,강쉪 - YouTube,구독자 19.5만명,추석11] 명절~ LA 갈비 만들기!! 쉽고 맛있게~ [강쉪],2018. 9. 21.,"108,049회",1천개,68개
0,강쉪 - YouTube,구독자 19.5만명,"추석10] 산적꼬지, 꼬치전 만들기~ 쉽게 만들수있는 방법입니다.! [강쉪] Easy Korean Skewers.",2018. 9. 20.,"361,071회",1.2천개,143개
0,강쉪 - YouTube,구독자 19.5만명,추석 9] 나박 물김치담는법~ 아삭하고 시원하게~ [강쉪],2018. 9. 19.,"61,202회",600개,37개
0,강쉪 - YouTube,구독자 19.5만명,추석8] 돼지갈비찜 황금 레시피~ 쉽고 맛있게~ [강쉪],2018. 9. 18.,"503,643회",4.4천개,262개
0,강쉪 - YouTube,구독자 19.5만명,추석8] 명절 동태전 만드는 법~ 정말 맛있다!! [강쉪] korean style-pollack pancakes,2018. 9. 17.,"25,876회",231개,18개
0,강쉪 - YouTube,구독자 19.5만명,추석 7] 들깨 무나물 맛있게 만드는법~ 물넣지않고 구수하게~ [강쉪] Cooked radish side dish,2018. 9. 16.,"31,590회",384개,24개
0,강쉪 - YouTube,구독자 19.5만명,추석6] 소고기 탕국끓이는법~ 시원하고 구수하게~ [강쉪] Korea beef tofu soup,2018. 9. 14.,"164,299회",1.1천개,122개
0,강쉪 - YouTube,구독자 19.5만명,"추석5] 꽃게무침 만드는법~ 새콤,달콤 밥도둑!!! [강쉪] How to seasoned blue crab",2018. 9. 14.,"48,594회",425개,26개
0,강쉪 - YouTube,구독자 19.5만명,추석4] 모듬 버섯전 만들기~ 쫄깃하고 감칠맛있게~ [강쉪] Oyster mushroom Pancakes,2018. 9. 13.,"177,245회",1.3천개,87개
0,강쉪 - YouTube,구독자 19.5만명,"추석3] 도라지오이무침 만드는법~ 새콤,달콤 오징어넣고~ [강쉪] bellflower root salad korea",2018. 9. 11.,"18,982회",290개,11개
0,강쉪 - YouTube,구독자 19.5만명,추석2] 버섯 소불고기 만들기~ 부드럽게 황금레시피!! [강쉪] korea beef bulgogi,2018. 9. 10.,"52,426회",579개,34개
0,강쉪 - YouTube,구독자 19.5만명,추석1] 고사리나물볶음 만들기~ 들기름넣고 맛있게 ~[강쉪] Stir fried bracken.,2018. 9. 9.,"136,747회",889개,66개
0,강쉪 - YouTube,구독자 19.5만명,가성비 갑!!  육수 맛있게 내는법 ~ [강쉪] cheap  Broth recipe,2018. 9. 7.,"6,417회",135개,7개
0,강쉪 - YouTube,구독자 19.5만명,[강쉪]  골뱅이무침 황금레시피~ 시원하게 소주한잔!! / How to make Spicy whelk with noodles,2018. 9. 6.,"107,235회",1천개,70개
0,강쉪 - YouTube,구독자 19.5만명,도라지나물볶음 맛있게하는법~ 아삭하게~ [강쉪] Korea Stir fried Bellflower root,2018. 9. 5.,"110,278회",652개,61개
