,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,조미료 없이 맛있는 된장찌개 만들기 비법,2019. 7. 29.,"1,682,607회",8.5천개,542개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,지금 부산에서 가장 핫한 뉴웨이브 컨셉의 분식 맛집,2019. 7. 26.,"2,311회",32개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,라면이 지겨울 때! 핵꿀맛 까르보 불닭 볶음밥 초간단 레시피,2019. 7. 23.,"5,353회",36개,0개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,[강식당3] 신메뉴 '강호동 돼지고기 파스타' 만들기 최초공개!! 삼겹살 크림 파스타,2019. 7. 19.,"32,713회",317개,13개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,만원으로 5가지 맛있는 반찬 만들기 #3 with 제육볶음,2019. 7. 17.,"52,278회",543개,21개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,[강식당3] '강호동 불고기 파스타' 만들기 진짜 맛있는 레시피,2019. 7. 12.,"8,636회",82개,7개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,초복기념 5천원으로 만든 닭백숙 먹방 chicken soup mukbang,2019. 7. 11.,"2,512회",68개,4개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,[초복특집] 5천원으로 닭백숙 만들기 (feat.백종원 레시피),2019. 7. 10.,"5,836회",55개,2개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,매콤 항정살 덮밥 만들기 밥1공기 뚝딱! Spicy Pork Rice bowl,2019. 7. 8.,"1,356회",32개,0개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,[후쿠오카 맛집] BEST Japanese Ramen Noodles in Fukuoka,2019. 7. 3.,673회,15개,2개
