,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,승우아빠 - YouTube,구독자 44.2만명,블로그의 수많은 고기 누린내 없애는 방법은 사실일까?,2019. 6. 18.,"177,714회",3.8천개,83개
0,승우아빠 - YouTube,구독자 44.2만명,냉동 만두계를 평정하러 나타난 그 제품 리뷰,2019. 6. 17.,"113,564회",1.8천개,43개
0,승우아빠 - YouTube,구독자 44.2만명,마트에서 고기도 구워먹는 시대,2019. 6. 16.,"47,367회",1천개,19개
0,승우아빠 - YouTube,구독자 44.2만명,기상천외한 훈제연어,2019. 6. 13.,"46,561회",853개,15개
0,승우아빠 - YouTube,구독자 44.2만명,칼로리의 절반을 날려버린 아이스크림,2019. 6. 13.,"45,135회",821개,20개
0,승우아빠 - YouTube,구독자 44.2만명,"항정살 불고기, 된장으로 만든",2019. 6. 12.,"85,809회",1.8천개,35개
0,승우아빠 - YouTube,구독자 44.2만명,백종원님 유튜브 채널에 대한 생각,2019. 6. 11.,"210,384회",5.5천개,279개
0,승우아빠 - YouTube,구독자 44.2만명,귀여운 포장지를 뜯어보니..,2019. 6. 11.,"32,353회",657개,7개
0,승우아빠 - YouTube,구독자 44.2만명,고기 맛 3배 좋아지는 해동 법,2019. 6. 10.,"201,233회",2.8천개,112개
0,승우아빠 - YouTube,구독자 44.2만명,기계화 요리사,2019. 6. 9.,"75,595회",1.4천개,34개
0,승우아빠 - YouTube,구독자 44.2만명,물과 기름이 섞이는 마법의 요리,2019. 6. 6.,"165,035회",2.3천개,69개
0,승우아빠 - YouTube,구독자 44.2만명,가정용 빙수기계 잘 사는 방법,2019. 6. 6.,"69,526회",882개,17개
0,승우아빠 - YouTube,구독자 44.2만명,없어서 못 판다는 화제의 그 음식,2019. 6. 4.,"324,117회",3.5천개,111개
0,승우아빠 - YouTube,구독자 44.2만명,계란후라이에 대한 잘못된 상식,2019. 6. 3.,"696,968회",1.1만개,568개
0,승우아빠 - YouTube,구독자 44.2만명,흑당 밀크티는 왜 이렇게 인기가 많을까?,2019. 6. 1.,"245,779회",3.1천개,244개
0,승우아빠 - YouTube,구독자 44.2만명,좋은 냉면이 비쌀 수 밖에 없는 이유,2019. 5. 31.,"127,093회",1.5천개,123개
0,승우아빠 - YouTube,구독자 44.2만명,이 음식을 만드는데 들어가는 시간은 몇분일까,2019. 5. 29.,"110,707회",1.5천개,38개
0,승우아빠 - YouTube,구독자 44.2만명,까나리액젓으로 태국요리 만들기,2019. 5. 28.,"37,114회",899개,10개
0,승우아빠 - YouTube,구독자 44.2만명,빌 게이츠가 투자하는 햄버거 비욘드미트,2019. 5. 27.,"42,588회",789개,18개
0,승우아빠 - YouTube,구독자 44.2만명,소금과 간장의 차이점,2019. 5. 26.,"79,952회",1.6천개,35개
0,승우아빠 - YouTube,구독자 44.2만명,제이미 올리버의 레스토랑은 왜 모두 문을 닫았을까?,2019. 5. 25.,"201,292회",3천개,145개
0,승우아빠 - YouTube,구독자 44.2만명,냉장고에 돼지고기가 있다면 이걸 보세요,2019. 5. 24.,"129,250회",2.6천개,47개
0,승우아빠 - YouTube,구독자 44.2만명,표지랑 똑같이 생긴 마라탕 리뷰,2019. 5. 23.,"90,630회",1.3천개,32개
0,승우아빠 - YouTube,구독자 44.2만명,쫄면 처음 만드는 사람이 좋아하는 영상,2019. 5. 22.,"156,088회",2.4천개,69개
0,승우아빠 - YouTube,구독자 44.2만명,7성급 셰프의 샌드위치 레시피,2019. 5. 21.,"94,406회",1.4천개,35개
0,승우아빠 - YouTube,구독자 44.2만명,한입에 육천원짜리 카스테라 후기,2019. 5. 20.,"53,803회",1천개,28개
0,승우아빠 - YouTube,구독자 44.2만명,설탕과 꿀의 차이점,2019. 5. 19.,"117,203회",2.1천개,37개
0,승우아빠 - YouTube,구독자 44.2만명,살을 빼려면 버터커피를 마셔라?,2019. 5. 18.,"42,408회",884개,18개
0,승우아빠 - YouTube,구독자 44.2만명,닭육수 이렇게만 해도 맛있게 만들 수 있다?!,2019. 5. 17.,"83,790회",1.4천개,39개
0,승우아빠 - YouTube,구독자 44.2만명,5분만에 만드는 해장용 파스타,2019. 5. 16.,"125,652회",1.9천개,50개
0,승우아빠 - YouTube,구독자 44.2만명,가장 맛있는 미역비빔면 찾았습니다,2019. 5. 15.,"46,984회",968개,30개
0,승우아빠 - YouTube,구독자 44.2만명,육수는 안끓인게 맛있다?,2019. 5. 14.,"32,496회",778개,16개
0,승우아빠 - YouTube,구독자 44.2만명,SNS 인기몰이의 그 만두,2019. 5. 13.,"28,276회",544개,7개
0,승우아빠 - YouTube,구독자 44.2만명,7성급 호텔 셰프의 스테이크 레시피,2019. 5. 12.,"100,705회",1.1천개,44개
0,승우아빠 - YouTube,구독자 44.2만명,흑당 제품의 습격,2019. 5. 11.,"21,313회",608개,4개
0,승우아빠 - YouTube,구독자 44.2만명,900원 카레가 3000원 카레를 이긴다?,2019. 5. 10.,"51,963회",785개,15개
0,승우아빠 - YouTube,구독자 44.2만명,강볶이 메뉴로 나올것 같은 짜장떡볶이,2019. 5. 9.,"41,040회",736개,13개
0,승우아빠 - YouTube,구독자 44.2만명,세상에서 가장 부드러운 스테이크 조리법,2019. 5. 8.,"127,683회",1.6천개,51개
0,승우아빠 - YouTube,구독자 44.2만명,하이라이트/인덕션 전기렌지 세척법,2019. 5. 7.,"28,280회",579개,18개
0,승우아빠 - YouTube,구독자 44.2만명,세상에서 가장 부드러운 스테이크 요리법,최초 공개: 2019. 5. 2.,"37,145회",517개,18개
0,승우아빠 - YouTube,구독자 44.2만명,3000원으로 밥도둑 만들기,2019. 5. 1.,"231,762회",2.9천개,102개
0,승우아빠 - YouTube,구독자 44.2만명,초보도 가능한 볶음밥과 김밥용 꼬들밥  레시피,2019. 4. 29.,"26,676회",500개,10개
0,승우아빠 - YouTube,구독자 44.2만명,설거지 하기전에 꼭 봐야하는 영상,2019. 4. 28.,"233,971회",5.7천개,171개
0,승우아빠 - YouTube,구독자 44.2만명,봄부추 리조또가 맛있습니다,2019. 4. 26.,"59,831회",1천개,15개
0,승우아빠 - YouTube,구독자 44.2만명,중국식 납작당면 기가막히게 요리하는 법,2019. 4. 25.,"37,806회",765개,9개
0,승우아빠 - YouTube,구독자 44.2만명,양념치킨맛 깐풍가지 튀김,2019. 4. 23.,"87,051회",1.6천개,34개
0,승우아빠 - YouTube,구독자 44.2만명,냉장고 파먹는 브런치 레시피,2019. 4. 21.,"44,895회",833개,7개
0,승우아빠 - YouTube,구독자 44.2만명,30분 완성 원샷 후라이팬 라자니아,2019. 4. 19.,"54,303회",1.1천개,33개
0,승우아빠 - YouTube,구독자 44.2만명,닭복음탕 아니고 닭도리탕 레시피,2019. 4. 17.,"50,972회",919개,15개
0,승우아빠 - YouTube,구독자 44.2만명,아웃백 뺨때리는 폭찹 스테이크,2019. 4. 14.,"102,310회",1.6천개,26개
0,승우아빠 - YouTube,구독자 44.2만명,기본 토마토소스 만들기,2019. 4. 11.,"74,459회",1.1천개,30개
0,승우아빠 - YouTube,구독자 44.2만명,국자와 식초 없이 쉽게 만드는 수란 응용법,2019. 4. 7.,"33,063회",609개,5개
0,승우아빠 - YouTube,구독자 44.2만명,라면집 교자굽는 꿀팁공개,2019. 3. 31.,"119,179회",1.9천개,30개
0,승우아빠 - YouTube,구독자 44.2만명,완전 바삭하게 전부치는 꿀팁,2019. 3. 26.,"29,143회",707개,6개
0,승우아빠 - YouTube,구독자 44.2만명,단호박스프 완전쉽게 만들어보기,2019. 3. 24.,"36,573회",784개,10개
0,승우아빠 - YouTube,구독자 44.2만명,중국식 선술집 인기메뉴 레몬치킨 간단하게 만들기,2019. 3. 21.,"67,250회",1천개,17개
0,승우아빠 - YouTube,구독자 44.2만명,버터와 마가린의 차이점,2019. 3. 19.,"246,671회",3.9천개,94개
0,승우아빠 - YouTube,구독자 44.2만명,물 넘치지 않고 국수 끓이는 법,2019. 3. 17.,"44,428회",776개,13개
0,승우아빠 - YouTube,구독자 44.2만명,옛날식 분식집 떡볶이 그맛,2019. 3. 14.,"66,496회",1.1천개,17개
0,승우아빠 - YouTube,구독자 44.2만명,버섯을 물에 씻으면 맛이 없는 이유,2019. 3. 12.,"176,297회",2천개,83개
0,승우아빠 - YouTube,구독자 44.2만명,짜장만두와 타코만두 리뷰,2019. 3. 11.,"28,049회",506개,8개
0,승우아빠 - YouTube,구독자 44.2만명,제육볶음인데... 쌈장으로 만든,2019. 3. 10.,"33,995회",1천개,9개
0,승우아빠 - YouTube,구독자 44.2만명,야채스프 분말로 투움바 파스타가 된다고?,2019. 3. 8.,"116,564회",2.2천개,16개
0,승우아빠 - YouTube,구독자 44.2만명,무료☆광고★입니다,2019. 3. 6.,"27,726회",616개,8개
0,승우아빠 - YouTube,구독자 44.2만명,천일염은 정말 최고의 소금일까?,2019. 3. 5.,"108,943회",1.8천개,45개
0,승우아빠 - YouTube,구독자 44.2만명,참치캔으로 밥도둑 만들기,2019. 3. 3.,"144,889회",1.7천개,50개
0,승우아빠 - YouTube,구독자 44.2만명,승우아빠의 라면 취향은? 이상형월드컵  - 라면vs라면 라이브 하이라이트,2019. 3. 2.,"59,233회",796개,27개
0,승우아빠 - YouTube,구독자 44.2만명,쉽고 간단한 꿔바로우 레시피,2019. 3. 1.,"102,560회",1.7천개,36개
0,승우아빠 - YouTube,구독자 44.2만명,에어프라이어 뜯어보는 영상,2019. 2. 26.,"184,664회",2.5천개,92개
0,승우아빠 - YouTube,구독자 44.2만명,분식집 뺨때리는 김치볶음밥 레시피,2019. 2. 24.,"104,698회",1.9천개,29개
0,승우아빠 - YouTube,구독자 44.2만명,항정살로 맛동산 만들어먹기,2019. 2. 21.,"114,832회",2천개,26개
0,승우아빠 - YouTube,구독자 44.2만명,요즘 핫한 대방어장을 먹어 보았습니다,2019. 2. 19.,"33,712회",644개,21개
0,승우아빠 - YouTube,구독자 44.2만명,정신나간 토스트 만드는 영상,2019. 2. 17.,"80,205회",1.3천개,30개
0,승우아빠 - YouTube,구독자 44.2만명,승우아빠 10만 감사 질문 200개 Q&A,실시간 스트리밍 시작일: 2019. 2. 15.,"11,485회",234개,3개
0,승우아빠 - YouTube,구독자 44.2만명,10만 기념 팬 도네이션 영상,2019. 2. 15.,"25,116회",515개,11개
0,승우아빠 - YouTube,구독자 44.2만명,라면이 지겨울때 명란크림 파스타,2019. 2. 14.,"44,615회",769개,14개
0,승우아빠 - YouTube,구독자 44.2만명,기름을 예열하지 않고도 튀김은 가능합니다,2019. 2. 12.,"98,734회",2.2천개,40개
0,승우아빠 - YouTube,구독자 44.2만명,인간용 통조림 리뷰,2019. 2. 11.,"34,925회",909개,16개
0,승우아빠 - YouTube,구독자 44.2만명,수원 왕갈비 통닭 승우아빠ver2.final.진짜final,2019. 2. 10.,"84,834회",1.5천개,38개
0,승우아빠 - YouTube,구독자 44.2만명,졸면서도 만드는 프렌치토스트,2019. 2. 7.,"127,683회",2.2천개,45개
0,승우아빠 - YouTube,구독자 44.2만명,냉동새우가 생새우보다 맛있는 이유,2019. 2. 5.,"138,398회",2.8천개,38개
0,승우아빠 - YouTube,구독자 44.2만명,설날 남은음식 고급지게 먹기,2019. 2. 3.,"17,675회",407개,3개
0,승우아빠 - YouTube,구독자 44.2만명,까르보나라는 원래 크림이 안들어갑니다,2019. 1. 31.,"201,721회",2.8천개,55개
0,승우아빠 - YouTube,구독자 44.2만명,고기에 올리브유를 왜 바르시나요?,2019. 1. 29.,"154,237회",3.2천개,46개
0,승우아빠 - YouTube,구독자 44.2만명,다이어트용 짜장면과 비빔면 리뷰,2019. 1. 28.,"45,113회",593개,17개
0,승우아빠 - YouTube,구독자 44.2만명,가성비 끝장나는 혼술용 닭똥집볶음,2019. 1. 27.,"78,536회",1.6천개,33개
0,승우아빠 - YouTube,구독자 44.2만명,너무 쉬운 태국 국수요리,2019. 1. 25.,"67,730회",1.1천개,16개
0,승우아빠 - YouTube,구독자 44.2만명,간장과 멸치액젓으로 만드는 태국요리,2019. 1. 24.,"48,171회",997개,8개
0,승우아빠 - YouTube,구독자 44.2만명,간단하게 흔들어 만드는 드레싱 8종,2019. 1. 22.,"96,032회",2.3천개,48개
0,승우아빠 - YouTube,구독자 44.2만명,사업을 성공시키는 여섯가지 꿀팁,2019. 1. 22.,"21,350회",491개,14개
0,승우아빠 - YouTube,구독자 44.2만명,건조 도토리묵으로 저칼로리 다이어트 잡채 만들기,2019. 1. 20.,"17,875회",401개,6개
0,승우아빠 - YouTube,구독자 44.2만명,아이들이 좋아하는 베이컨 볶음우동,2019. 1. 17.,"50,388회",1천개,13개
0,승우아빠 - YouTube,구독자 44.2만명,흰색 계란과 갈색 계란의 차이점,2019. 1. 15.,"156,357회",3.3천개,58개
0,승우아빠 - YouTube,구독자 44.2만명,찬밥으로 만드는 소고기 부리또,2019. 1. 13.,"43,835회",838개,10개
0,승우아빠 - YouTube,구독자 44.2만명,창업할때 꼭 필요한 조건,2019. 1. 12.,"14,606회",297개,2개
0,승우아빠 - YouTube,구독자 44.2만명,봉골레 파스타 완전 쉽게 만들기,2019. 1. 10.,"139,534회",1.9천개,53개
0,승우아빠 - YouTube,구독자 44.2만명,전기레인지/인덕션/하이라이트 사기전에 보면 도움되는 구매가이드,2019. 1. 9.,"427,088회",6.5천개,240개
0,승우아빠 - YouTube,구독자 44.2만명,자판기 우유맛 분말스틱 리뷰,2019. 1. 8.,"27,261회",562개,5개
0,승우아빠 - YouTube,구독자 44.2만명,가성비 끝내주는 혼술용 찜닭,2019. 1. 6.,"69,026회",1.5천개,17개
0,승우아빠 - YouTube,구독자 44.2만명,오코노미야끼 망했습니다,2019. 1. 3.,"57,100회",1.5천개,20개
0,승우아빠 - YouTube,구독자 44.2만명,요리전공자가 할 수 있는 직업들 알려드립니다,2019. 1. 2.,"28,139회",797개,9개
0,승우아빠 - YouTube,구독자 44.2만명,올리브유로 튀김을해도 되는걸까?,2019. 1. 1.,"75,906회",1.7천개,31개
0,승우아빠 - YouTube,구독자 44.2만명,후다닥 만드는 간장떡볶이,2018. 12. 30.,"49,203회",980개,7개
0,승우아빠 - YouTube,구독자 44.2만명,초보에게 추천하는 칼과 냄비,2018. 12. 27.,"177,333회",3천개,57개
0,승우아빠 - YouTube,구독자 44.2만명,술알못의 킬바사 소세지 리뷰,2018. 12. 26.,"78,914회",1천개,33개
0,승우아빠 - YouTube,구독자 44.2만명,승우랑 과자집 만들기,2018. 12. 25.,"18,618회",650개,6개
0,승우아빠 - YouTube,구독자 44.2만명,오븐없이 오븐구이치킨 만들기,2018. 12. 23.,"130,524회",2.1천개,37개
0,승우아빠 - YouTube,구독자 44.2만명,오만명...이네요..??!,2018. 12. 23.,"17,587회",984개,4개
0,승우아빠 - YouTube,구독자 44.2만명,팬케이크 믹스로 만드는 말차 크레이프 케이크,2018. 12. 22.,"95,427회",1.6천개,19개
0,승우아빠 - YouTube,구독자 44.2만명,앰비션이 좋아하는 빠따밥,2018. 12. 20.,"153,542회",2.4천개,31개
0,승우아빠 - YouTube,구독자 44.2만명,닭가슴살 완전 촉촉하게 요리하는 꿀팁,최초 공개: 2018. 12. 18.,"344,931회",6.6천개,115개
0,승우아빠 - YouTube,구독자 44.2만명,가성비 미친 중국식 미트볼 난자완스,2018. 12. 16.,"44,282회",801개,11개
0,승우아빠 - YouTube,구독자 44.2만명,이 파티는 본인이 음식을 해야 합니다 - 냉부파티 송년회 II,실시간 스트리밍 시작일: 2018. 12. 15.,"56,635회",514개,30개
0,승우아빠 - YouTube,구독자 44.2만명,이 파티는 본인이 음식을 해야 합니다 - 냉부파티 송년회,실시간 스트리밍 시작일: 2018. 12. 15.,"16,956회",239개,3개
0,승우아빠 - YouTube,구독자 44.2만명,계란이불을 덮은 차돌박이 하이라이스,2018. 12. 13.,"86,978회",1.4천개,23개
0,승우아빠 - YouTube,구독자 44.2만명,"구독자 10000명, 아니 20000명, 아니 25000명 감사합니다..?!",2018. 12. 12.,"16,121회",789개,6개
0,승우아빠 - YouTube,구독자 44.2만명,초보가 사면 좋은 조리도구 & 사면 후회하는 조리도구 리스트,2018. 12. 11.,"175,042회",3.4천개,51개
0,승우아빠 - YouTube,구독자 44.2만명,요리초보를 위한 알리오 올리오와 감바스 레시피,2018. 12. 9.,"340,790회",4.9천개,129개
0,승우아빠 - YouTube,구독자 44.2만명,간단하게 만드는 토마토 홍합탕과 마늘빵,2018. 12. 6.,"37,965회",815개,8개
0,승우아빠 - YouTube,구독자 44.2만명,요리 초보에게 필요한 조미료 15가지,2018. 12. 5.,"109,584회",1.9천개,42개
0,승우아빠 - YouTube,구독자 44.2만명,"후라이팬으로 스테이크 맛있게 굽는법, 마이야르!",2018. 12. 4.,"2,411,979회",4.1만개,2천개
0,승우아빠 - YouTube,구독자 44.2만명,삼겹살로 비빔면 만드는 레시피,2018. 12. 2.,"51,947회",1천개,3개
0,승우아빠 - YouTube,구독자 44.2만명,처음 해보는 사람도 가능한 유린기 레시피,2018. 11. 29.,"198,054회",4.2천개,69개
0,승우아빠 - YouTube,구독자 44.2만명,두반장 없어도 가능한 마파두부,2018. 11. 25.,"27,171회",449개,9개
0,승우아빠 - YouTube,구독자 44.2만명,두아빠의 난생처음 김치만들기 라이브 PART2 - 복구해서 마무리까지,실시간 스트리밍 시작일: 2018. 11. 24.,"7,152회",82개,0개
0,승우아빠 - YouTube,구독자 44.2만명,두아빠의 난생처음 김치만들기 라이브 PART1 - 김치소 만들다가 방폭되기 전까지,실시간 스트리밍 시작일: 2018. 11. 24.,"13,601회",158개,2개
0,승우아빠 - YouTube,구독자 44.2만명,리조또에는 원래 크림이 안들어 갑니다,2018. 11. 22.,"102,923회",1.4천개,26개
0,승우아빠 - YouTube,구독자 44.2만명,요리사도 학벌이 중요한 이유,2018. 11. 21.,"79,143회",1.8천개,32개
0,승우아빠 - YouTube,구독자 44.2만명,연어 스테이크 겉은 바삭하고 속은 촉촉하게 굽는방법,2018. 11. 20.,"184,541회",2.4천개,50개
0,승우아빠 - YouTube,구독자 44.2만명,김치만 맛있으면 성공하는 등갈비김치찜,2018. 11. 18.,"27,398회",400개,6개
0,승우아빠 - YouTube,구독자 44.2만명,저렴하게 만드는 마라볶음 마라샹궈,2018. 11. 15.,"56,592회",847개,15개
0,승우아빠 - YouTube,구독자 44.2만명,싸이버거에 계란패티와 햄이 추가? 맘스터치 신상 치킨버거 인크레더블 버거 리뷰,2018. 11. 13.,"21,135회",332개,3개
0,승우아빠 - YouTube,구독자 44.2만명,닭고기 계란덮밥 오야코동 5분 레시피,2018. 11. 11.,"73,360회",1.3천개,23개
0,승우아빠 - YouTube,구독자 44.2만명,승우아빠구독자 1000명 이벤트 당첨자 재추첨,2018. 11. 10.,"1,046회",24개,2개
0,승우아빠 - YouTube,구독자 44.2만명,밀피유 나베 완전 초보자용 레시피,2018. 11. 8.,"116,865회",1.7천개,34개
0,승우아빠 - YouTube,구독자 44.2만명,전자레인지 4분으로 연어🥩스테이크를 만들 수 있다구요? 마리네이드 연어 스테이크 4종 리뷰!,2018. 11. 6.,"16,987회",279개,4개
0,승우아빠 - YouTube,구독자 44.2만명,포슬포슬 소고기 감자조림 태우지 않는법,2018. 11. 4.,"15,735회",363개,3개
0,승우아빠 - YouTube,구독자 44.2만명,완전 매콤한 순대볶음 후다닥 만들기,2018. 11. 1.,"28,751회",461개,9개
0,승우아빠 - YouTube,구독자 44.2만명,초간단 통조림 꼬막 비빔밥,2018. 10. 30.,"23,441회",444개,4개
0,승우아빠 - YouTube,구독자 44.2만명,노오븐 티모 컵케이크,2018. 10. 28.,"11,419회",241개,4개
0,승우아빠 - YouTube,구독자 44.2만명,차가운 기름에 튀기는 칠리새우,2018. 10. 25.,"98,059회",1.5천개,28개
0,승우아빠 - YouTube,구독자 44.2만명,"1,000명 구독자 감사인사🎉 +  댓글 이벤트 안내 🎁",최초 공개: 2018. 10. 24.,"2,737회",95개,1개
0,승우아빠 - YouTube,구독자 44.2만명,삶은달걀이 호빵안에..? 편의점 신제품 감동란 호빵 리뷰,2018. 10. 23.,"28,413회",490개,6개
0,승우아빠 - YouTube,구독자 44.2만명,맥주를 부르는 불고기 김치 피자,2018. 10. 21.,"34,725회",617개,7개
0,승우아빠 - YouTube,구독자 44.2만명,카카오에서 와플기계를 만든다구?! - kakao friends ryan waffle maker,2018. 10. 18.,"499,028회",5.6천개,199개
0,승우아빠 - YouTube,구독자 44.2만명,스텐팬과 코팅팬중 계란말이가 잘되는 팬은?,2018. 10. 16.,"153,919회",2.3천개,88개
0,승우아빠 - YouTube,구독자 44.2만명,5분완성 고구마맛탕,2018. 10. 14.,"39,979회",712개,10개
0,승우아빠 - YouTube,구독자 44.2만명,케찹과 소세지로 만드는 중독성 강한 나폴리탄 파스타,2018. 10. 11.,"152,017회",2.1천개,50개
0,승우아빠 - YouTube,구독자 44.2만명,"치킨 맛 마른안주 4종 리뷰 _ 치킨 과자, 맥주 안주 먹방",2018. 10. 9.,"13,441회",253개,3개
0,승우아빠 - YouTube,구독자 44.2만명,기적의 10분잡채 레시피,2018. 10. 7.,"56,056회",991개,27개
0,승우아빠 - YouTube,구독자 44.2만명,구독자 500명 이벤트 추첨결과 공개합니다!,2018. 10. 6.,872회,25개,0개
0,승우아빠 - YouTube,구독자 44.2만명,빠르게 튀김실력이 올라가는 레시피,2018. 10. 4.,"211,018회",3.3천개,78개
0,승우아빠 - YouTube,구독자 44.2만명,500명 구독자 감사인사 + 댓글 이벤트 안내 - 고맙습니다 구독자 여러분 :D,2018. 10. 3.,"2,870회",88개,1개
0,승우아빠 - YouTube,구독자 44.2만명,동결건조 제품으로 8분만에 2첩 밥상차리기 - 동결건조 나물 4종 리뷰 + @,2018. 10. 2.,"9,802회",195개,2개
0,승우아빠 - YouTube,구독자 44.2만명,집에서도 고슬고슬한 볶음밥을 만드는 꿀팁,2018. 9. 30.,"639,017회",8.7천개,259개
0,승우아빠 - YouTube,구독자 44.2만명,크고 아름다운 맥모닝,2018. 9. 27.,"66,307회",1.1천개,14개
0,승우아빠 - YouTube,구독자 44.2만명,무인양품 카레가 부러웠던 그 회사의 부각4종 리뷰 - 명인이 만든 김 다시마 연근 감자부각,2018. 9. 25.,"9,483회",181개,0개
0,승우아빠 - YouTube,구독자 44.2만명,추석특집 2편 - 더이상 요리하기 싫으시죠? 남은 명절음식으로 5분만에 김밥 만들기,2018. 9. 24.,"4,162회",84개,0개
0,승우아빠 - YouTube,구독자 44.2만명,추석특집 1편 - 더이상 요리하기 싫으시죠? 남은 명절음식으로 5분만에 비빔쫄면 만들기,2018. 9. 23.,"4,427회",77개,0개
0,승우아빠 - YouTube,구독자 44.2만명,연남동 맛집의 마늘쫑 파스타 레시피를 집에서 간단히 따라해 보았습니다,2018. 9. 20.,"43,825회",1천개,13개
0,승우아빠 - YouTube,구독자 44.2만명,일본식 인스탄트 냉라면 2종 리뷰 - 차가운 고기소바 + 히야시 냉라멘,2018. 9. 18.,"17,494회",246개,2개
0,승우아빠 - YouTube,구독자 44.2만명,대만식 연유 샌드위치 만들기 (홍루이젠) feat. 계란지단 쉽게 만드는 팁!,2018. 9. 16.,"40,819회",794개,11개
0,승우아빠 - YouTube,구독자 44.2만명,감자 없는 감자전 feat. 오징어 + 부추 - 초간편 오징어 부추 감자전 레시피!,2018. 9. 13.,"17,216회",327개,3개
0,승우아빠 - YouTube,구독자 44.2만명,아웃도어 간편식 3종 리뷰를 가장한 밥먹는방송,2018. 9. 11.,"21,686회",438개,6개
0,승우아빠 - YouTube,구독자 44.2만명,10분완성 닭날개조림,2018. 9. 9.,"33,047회",532개,15개
0,승우아빠 - YouTube,구독자 44.2만명,후라이팬으로 로얄밀크티 치즈케이크 만들기 - 노오븐 노저울 홈베이킹,2018. 9. 6.,"54,180회",1.1천개,6개
0,승우아빠 - YouTube,구독자 44.2만명,인도식 정통카레 5종 리뷰 - 간편하게 데워서 먹는 정통커리 주관적 리뷰,2018. 9. 4.,"24,265회",432개,5개
0,승우아빠 - YouTube,구독자 44.2만명,무한으로 즐기는 허니갈릭 폭립,2018. 9. 2.,"66,617회",958개,23개
0,승우아빠 - YouTube,구독자 44.2만명,밤샘용 비상식량,2018. 8. 30.,"14,440회",248개,2개
0,승우아빠 - YouTube,구독자 44.2만명,원효대사 버섯물,2018. 8. 28.,"9,087회",167개,4개
0,승우아빠 - YouTube,구독자 44.2만명,승우엄마와 앙버터 다쿠아즈,2018. 8. 26.,"31,954회",627개,5개
0,승우아빠 - YouTube,구독자 44.2만명,더 흑우 비긴즈,2018. 8. 23.,"11,370회",337개,0개
0,승우아빠 - YouTube,구독자 44.2만명,양꼬치집 건두부 볶음 만들기,2018. 8. 21.,"25,045회",421개,8개
0,승우아빠 - YouTube,구독자 44.2만명,이게 밸런스다,2018. 8. 19.,"21,717회",308개,8개
0,승우아빠 - YouTube,구독자 44.2만명,집에서 허브를 키워보자 : 바질 수경 재배 키트 리뷰,2018. 8. 14.,"8,914회",191개,0개
0,승우아빠 - YouTube,구독자 44.2만명,속초식 명태 회냉면 : 비빔냉면과 물냉면의 화합을 가져올 명작 신제품,2018. 8. 9.,"9,867회",209개,1개
0,승우아빠 - YouTube,구독자 44.2만명,국물없이 비벼먹는 탄탄면,2018. 8. 7.,"22,133회",370개,8개
0,승우아빠 - YouTube,구독자 44.2만명,명란 군만두 + 군만두 4종 솔직리뷰,2018. 8. 5.,"36,506회",555개,10개
0,승우아빠 - YouTube,구독자 44.2만명,시판소스로 쉽게 만드는 미소된장소스 가지 돼지고기 볶음,2018. 8. 2.,"19,186회",351개,4개
