,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,youtuber_id,clean_name
918,만개의레시피 10K Recipe ,356000000,겨울에 더 맛있는 제철채소! 배추겉절이&무나물★ [만개의레시피],2019-11-20,1184,2300,0,3,겨울 더 제철 채소 배추 겉절이 무 나물
919,만개의레시피 10K Recipe ,356000000,Eng Sub) Walnut Icebox Cookies l 따라하기 쉬운 홈베이킹 호두아이스박스쿠키 l 호두쿠키 ★ [만개의레시피],2019-11-20,2067,3500,0,3,Walnut Icebox Cookies 따르다 쉬 홈 베이 킹 호두 아이스박스 쿠키 호두 쿠키
920,만개의레시피 10K Recipe ,356000000,🔥 딸기가 스물스물 나오는 계절 베리류의 모든 것 🔥  [만개의노하우],2019-11-20,2252,5200,1,3,딸기 스물 스물 나오다 계절 베리 류 모든 것 노하우
921,만개의레시피 10K Recipe ,356000000,Eng Sub) 비스퀵 : Biscuit l 할아버지버거집 에서만 팔았던 KFC비스켓 ★ [만개의레시피],2019-11-20,2588,8100,2,3,비 스퀵 Biscuit 할아버지 버거 집 에서만 파다 KFC 비스켓
922,만개의레시피 10K Recipe ,356000000,Eng Sub) s'more l 편의점조합레시피  l 당충전이 필요한 지금 이 시간~! 말랑초코스모어 ★ [만개의레시피],2019-11-19,3141,7500,0,3,smore 편의점 조합 당 충전 필요하다 지금 시간 말 초코 스모 어
923,만개의레시피 10K Recipe ,356000000,🔥 맵찔이도 도전가능 ! 단짠 한그릇 레시피 🔥 [만개의레시피],2019-11-19,7321,15500,3,3,맵 찌 도전 가능 단 짜다 그릇
924,만개의레시피 10K Recipe ,356000000,Eng Sub) Hash browns Berger l 에어프라이어 레시피 l 빵없는 고칼로리 레시피~! 해시브라운버거 ★ [만개의레시피],2019-11-19,2387,4700,0,3,Hash browns Berger 에어 프라이어 빵 없다 고칼로리 해시 브라운 버거
925,만개의레시피 10K Recipe ,356000000,Eng Sub) dumpling soup l 뜨끈한 국물이 필요한 그날엔 만둣국 ★ [만개의레시피],2019-11-18,5769,9300,2,3,dumpling soup 뜨끈하다 국물 필요하다 그날 엔 만둣국
926,만개의레시피 10K Recipe ,356000000,🔥 반찬 필요없는 밥 한공기 순삭 찌개 레시피 🔥 [만개의레시피],2019-11-18,24379,28000,11,3,반찬 필요없다 밥 공기 순삭 찌개
927,만개의레시피 10K Recipe ,356000000,ENG) 연어조림 : Braised Salmon l 연어회가 싫으면 조림으로 드시면 됩니다 꼭~! [만개의레시피],2019-11-18,2978,5700,0,3,연어 조림 Braised Salmon 연 어회 싫다 조림 들다 되다 꼭
928,만개의레시피 10K Recipe ,356000000,찬바람이 불어올 때 따뜻한 스프카레 어때요? [만개의레시피],2019-11-17,2371,3900,1,3,찬 바람 불어오다 때 따뜻하다 스프 카레 어떻다
929,만개의레시피 10K Recipe ,356000000,Eng Sub) 몬테크리스토 : Monte Cristo l 에어프라이어로 쉽고 간단하게~! [만개의레시피],2019-11-17,3129,7000,2,3,몬테 크리스 토 Monte Cristo 에어 프라이어 쉬 간단하다
930,만개의레시피 10K Recipe ,356000000,Eng Sub) 오이숙장아찌 l 한식자격증 실기 l 시험시간 25분  : Korean style Cucumber pickles [만개의레시피],2019-11-17,1206,2000,0,3,오 이숙 장아찌 한식 자격증 실기 시험 시간 분 Korean style Cucumber pickles
931,만개의레시피 10K Recipe ,356000000,🔥 편의점으로  한잔 땡길수 있는 레시피 편의점 안주스페셜 🔥 [만개의레시피],2019-11-17,6724,12700,1,3,편의점 한잔 땡기다 있다 편의점 안주 스페셜
932,만개의레시피 10K Recipe ,356000000,우유의 취향조합 l 목막힐 땐 우유~! 근데 뭐랑 먹어???? [만개의레시피],2019-11-16,4767,10400,4,3,우유 취향 조합 목 막히다 땐 우유 근데 뭐 먹다
933,만개의레시피 10K Recipe ,356000000,🔥 만들어 두었던 장아찌로 만들수 있는 장아찌 레시피 🔥 [만개의레시피],2019-11-16,2115,4000,1,3,만들다 두다 장아찌 만들다 있다 장아찌
934,만개의레시피 10K Recipe ,356000000,ENG) 가래떡이 통으로 들어가 가래떡닭볶음탕 : Braised Spicy Chicken  (Dak bokkeumtang ) ! [만개의레시피],2019-11-16,2019,4100,0,3,가래떡 통 들어가다 가래떡 닭볶음탕 Braised Spicy Chicken Dak bokkeumtang
935,만개의레시피 10K Recipe ,356000000,ENG) 편의점요리의 찐! 이게 바로 크림콘치즈닭 : cheese Corn cream and chicken ! [만개의레시피],2019-11-16,3407,7900,1,3,편의점 요리 찌 게 바로 크림 콘치 즈 닭 cheese Corn cream and chicken
936,만개의레시피 10K Recipe ,356000000,ENG) BLT팬케이크 :  BLT Pancakes l 팬케이크와 BLT를 한꺼번에 먹는 방법! [만개의레시피],2019-11-15,2457,4400,2,3,BLT 팬케이크 BLT Pancakes 팬케이크 BLT 번 먹다 방법
937,만개의레시피 10K Recipe ,356000000,🔥 간식과 브런치가 필요한 날 오늘의식단 🔥 [만개의레시피],2019-11-15,4342,7200,3,3,간식 브런치 필요하다 날 오늘 식단
938,만개의레시피 10K Recipe ,356000000,ENG) 고소한 조개크림에 새우를 얹어본 조개크림파스타 l  Clam cream pasta★ [만개의레시피],2019-11-15,2538,5200,0,3,고소하다 조개 크림 새우 얹다 보다 조개 크림 파스타 Clam cream pasta
939,만개의레시피 10K Recipe ,356000000,"'DRINK MILK' 레옹처럼 되고 싶은 마틸다, 우유를 만나다",2019-11-14,109890,2900,4,3,DRINK MILK 레옹 처럼 되다 싶다 마틸다 우유 만나다
940,만개의레시피 10K Recipe ,356000000,ENG) 다 쏟은 기력 되살려줄 낙지찜 l steamed octopus  ★ [만개의레시피],2019-11-14,1860,3900,2,3,쏟다 기력 되살리다 낙지 찜 steamed octopus
941,만개의레시피 10K Recipe ,356000000,🔥 추억을 소환할 고고구구 추억의 도시락반찬 레시피 🔥 [만개의레시피],2019-11-14,6150,9300,3,3,추억 소환 고고 구구 추억 도시락 반찬
942,만개의레시피 10K Recipe ,356000000,더욱 진한 국물! 가성비 라면의 원조 삼양 쇠고기면,2019-11-13,3218,4900,9,3,더욱 진하다 국물 가성 비 라면 원조 삼양 쇠고기면
943,만개의레시피 10K Recipe ,356000000,ENG) 밤잼 l 밤 페이스트 :  Chestnut paste 달지 않고 진하게  만드는법 ★ [만개의레시피],2019-11-13,3404,6200,0,3,밤잼 밤 페이스 트 Chestnut paste 달 지다 않다 진하다 만들다 법
944,만개의레시피 10K Recipe ,356000000,🔥 수능대박기원! 공부하는 수험생을 위한 레시피 🔥 [만개의레시피],2019-11-13,4227,7900,1,3,수능 대다 박기원 공부 수험생 위
945,만개의레시피 10K Recipe ,356000000,쿡할때 꼭 이 소금 먹자! 수블수블 소금,2019-11-12,1084,2500,2,3,쿡 때 꼭 소금 먹다 수블수블 소금
946,만개의레시피 10K Recipe ,356000000,ENG) 겨울철 건강간식으로 좋은 편강 & 생강말리기 : dry ginger&sliced dried ginger ★ [만개의레시피],2019-11-12,1846,3100,0,3,겨울철 건강 간식 좋다 편강 생강 말리 dry ginger sliced dried ginger
947,만개의레시피 10K Recipe ,356000000,수산물이력제로 안심하고 만드는 김/다시마/미역 부각 3종★,2019-11-12,1592,3100,0,3,수산물 이력 제로 안심 만들다 김 다시마 미역 부각 종
948,만개의레시피 10K Recipe ,356000000,🔥 합격을 부르는 수능도시락 레시피 l 오늘의식단 🔥 [만개의레시피],2019-11-12,5715,9100,1,3,합격 부르다 수능 도시락 오늘 식단
949,만개의레시피 10K Recipe ,356000000,ENG) 단백질덩어리 병아리콩으로 만든 중동 소울푸드 후무스 / 허머스 / Hummus feat. 후무스랩 [만개의레시피],2019-11-12,1540,3300,1,3,단백질 덩어리 병아리 콩 만들다 중동 소울푸드 후무스 허머스 Hummus 후무스 랩
950,만개의레시피 10K Recipe ,356000000,"자꾸 끌리는 맛, 부드럽고 쫄깃한 고소듬뿍떡볶이 [만개의레시피]",2019-11-11,2619,8100,0,3,자꾸 끌리다 맛 부드럽다 쫄깃 고소 듬뿍 떡볶이
951,만개의레시피 10K Recipe ,356000000,ENG)  닭가슴살보리샐러드 l Chicken Breast Barley Salad 든든하게 오늘의 점심은 곡물샐러드 [만개의레시피],2019-11-11,1616,4100,0,3,닭 가슴 살 보리 샐러드 Chicken Breast Barley Salad 든든하다 오늘 점심 곡물 샐러드
952,만개의레시피 10K Recipe ,356000000,🔥 여치니 남치니 없을땐 막걸리가 적당해...... 막걸리안주 레시피 🔥 [만개의레시피],2019-11-11,5590,7900,1,3,여치 니 남다 없다 땐 막걸리 적당하다 막걸리 안주
953,만개의레시피 10K Recipe ,356000000,ENG) 피자스틱 l  Roll pizza 어떤 것이든 길쭉한 것만 먹고 싶은 날 ! [만개의레시피],2019-11-11,2847,6600,0,3,피자 스틱 Roll pizza 어떻다 것 이든 길쭉하다 것 먹다 싶다 날
954,만개의레시피 10K Recipe ,356000000,매콤한 음식이 끌리는 날엔? 주꾸미 볶음면 [만개의레시피],2019-11-10,1547,3200,1,3,매콤 음식 끌리다 날 엔 주꾸미 볶음 면
955,만개의레시피 10K Recipe ,356000000,ENG) 11월11일에 챙겨야할 떡 레시피! 가래떡츄로스 [만개의레시피],2019-11-10,3553,5800,0,3,월일 챙기다 야하다 떡 가래떡 츄 로스
956,만개의레시피 10K Recipe ,356000000,ENG)  무숙장아찌 l 한식자격증 실기 l 시험시간 25분 [만개의레시피],2019-11-10,1132,1500,0,3,무숙 장아찌 한식 자격증 실기 시험 시간 분
957,만개의레시피 10K Recipe ,356000000,🔥 내일 분위기 뿜뿜을 위한 레시피 오늘의식단 🔥 [만개의레시피],2019-11-10,3467,5300,0,3,내일 분위기 뿜뿜 위 오늘 식단
958,만개의레시피 10K Recipe ,356000000,ENG) 빼빼로케이크 l Pepero Cake 선물을 위해 만드는 생크림케이크 [만개의레시피],2019-11-10,2328,5300,1,3,빼빼로 케이크 Pepero Cake 선물 위해 만들다 생크림 케이크
959,만개의레시피 10K Recipe ,356000000,ENG) 한식의 이런 된장 l  Doenjang recipe ! 만능된장만 있다면 3가지 레시피가 가능해~! [만개의레시피],2019-11-09,2449,3300,0,3,한식 이렇다 된장 Doenjang recipe 만능 된장 있다 가지 가능하다
960,만개의레시피 10K Recipe ,356000000,🔥 빼빼로 데이라고 빼빼로 먹으라는 법이 어딧어! 유럽풍 디저트 레시피 🔥 [만개의레시피] 🔥,2019-11-09,5363,9300,0,3,빼빼로 데이 라고 빼빼로 먹다 법 어딧어 유럽 풍 디저트
961,만개의레시피 10K Recipe ,356000000,ENG) 얼그레이 티 쿠키 l Earl Gray Tea Cookies 홍차의 향을 듬뿍 담아! [만개의레시피],2019-11-09,4208,11900,0,3,얼그레이 티 쿠키 Earl Gray Tea Cookies 홍차 향 듬뿍 담다
962,만개의레시피 10K Recipe ,356000000,ENG) 명란껍질튀김 l fried pollack shell 명란젓의 껍질까지 먹을수 있는 방법!! 미우새 TV 레시피 [만개의레시피],2019-11-08,3600,3700,2,3,명란 껍질 튀김 fried pollack shell 명란젓 껍질 까지 먹다 있다 방법 미우다 새
963,만개의레시피 10K Recipe ,356000000,ENG) 11 데이를 위한 초코가 아닌 머랭빼빼로 l  Meringue Pepero ★ [만개의레시피],2019-11-08,1759,3400,2,3,데이 위 초코 아니다 머랭 빼빼로 Meringue Pepero
964,만개의레시피 10K Recipe ,356000000,ENG) 시나몬사과잼 l Cinnamon Apple Jam 입동에 필요한 과일잼 레시피 [만개의레시피],2019-11-07,1858,3700,0,3,시나몬 사과 잼 Cinnamon Apple Jam 입동 필요하다 과일 잼
965,만개의레시피 10K Recipe ,356000000,🔥 걸으면서 먹는게 난 좋더라! 전세계 길거리 음식 레시피 🔥 [만개의레시피,2019-11-07,4174,7900,1,3,걸다 먹다 난 좋다 전세계 길거리 음식
966,만개의레시피 10K Recipe ,356000000,아삭하고 신선한 나만의 노하우 '김장김치 만드는법&보관법' [만개의레시피],2019-11-07,2108,2500,4,3,아 삭 신선하다 나 만의 노하우 김장 김치 만들다 법 보관 법
967,만개의레시피 10K Recipe ,356000000,ENG) 깐풍 소스로 만드는 3가지 육.해.공 레시피  [만개의레시피],2019-11-07,1126,1500,0,3,깔다 풍 소스 만들다 가지 육 해공
968,만개의레시피 10K Recipe ,356000000,쌀쌀한 날씨엔 부드러운 뽕잎크림라떼 [만개의레시피],2019-11-06,1050,1500,0,3,쌀쌀하다 날씨 엔 부드럽다 뽕잎 크림 라떼
969,만개의레시피 10K Recipe ,356000000,ENG) 고구마순무침 l seasoned Sweet Potato Stalks 철이 도망가기전에 꼭 먹어야될 오늘의 반찬 !!! [만개의레시피],2019-11-06,1241,1900,0,3,고구마 순무 침 seasoned Sweet Potato Stalks 철 도망가다 꼭 먹다 되다 오늘 반찬
970,만개의레시피 10K Recipe ,356000000,🔥 킹크랩은 비싸니까 ㅜ-ㅜ 크래미레시피 🔥 [만개의레시피],2019-11-06,4931,11900,1,3,킹크랩 비싸다 크다 래미
971,만개의레시피 10K Recipe ,356000000,ENG) 중동의 참깨소스 타히니 소스 & 가지파스타 l Tahini paste &  Eggplant pasta [만개의레시피],2019-11-06,1600,2700,0,3,중동 참깨 소스 타다 소스 가지 파스타 Tahini paste Eggplant pasta
972,만개의레시피 10K Recipe ,356000000,ENG) 소시지김밥 l  Sausage gimbap 소시지가 통째로 들어간 김밥만들기 ★ [만개의레시피],2019-11-05,3524,5300,0,3,소시지 김밥 Sausage gimbap 소시지 통째 들어가다 김밥
973,만개의레시피 10K Recipe ,356000000,🔥 영양듬뿍 오리구이와 함께 먹는 오늘의식단 🔥 [만개의레시피],2019-11-05,2860,6600,0,3,영양 듬뿍 오리 구이 함께 먹다 오늘 식단
974,만개의레시피 10K Recipe ,356000000,ENG) 바쁜 엄마의 모습을 보는 듯한 5가지 메뉴  l 엄마의 밥상 l mom's table   [만개의레시피],2019-11-05,5401,6900,1,3,바쁘다 엄마 모습 보다 듯 가지 메뉴 엄마 밥상 moms table
975,만개의레시피 10K Recipe ,356000000,ENG) 바나나칩 & 바나나견과류바 : Banana chip & Banana nut bar ☆ 건조기로 만들어 보는 수제 과일 칩 [만개의레시피],2019-11-04,1607,1900,0,3,바나나칩 바나나 견과류 바 Banana chip Banana nut bar 건조기 만들다 보다 수제 과일 칩
976,만개의레시피 10K Recipe ,356000000,🔥 뜨끈한 국물이 필요한 이때 ! 뭇국 레시피 🔥 [만개의레시피],2019-11-04,2374,5500,1,3,뜨끈하다 국물 필요하다 때 뭇 국
977,만개의레시피 10K Recipe ,356000000,Eng) 돼지고기 육포 : pork Jerky l 건조기로 만드는 수제육포 [만개의레시피],2019-11-04,2696,4300,1,3,돼지고기 육포 pork Jerky 건조기 만들다 수제 육포
978,만개의레시피 10K Recipe ,356000000,뽕디뽕잎가루와 함께하는 웰빙간식 스쿱쿠키★,2019-11-03,1098,2000,0,3,뽕디 뽕잎 가루 함께 웰빙 간식 스쿱 쿠키
979,만개의레시피 10K Recipe ,356000000,Eng)  게살감자샌드위치 : Crab potato sandwich l 감자샐러드와 게살을 모닝빵의 배에 채워주세요!!,2019-11-03,2870,7100,1,3,게살 감자 샌드위치 Crab potato sandwich 감자 샐러드 게살 모닝 빵 배 채우다
980,만개의레시피 10K Recipe ,356000000,🔥 실력 뽑내고 싶은 때 하는 이탈리아 레시피 🔥 [만개의레시피],2019-11-03,4777,10800,0,3,실력 뽑다 싶다 때 이탈리아
981,만개의레시피 10K Recipe ,356000000,Eng) 목 건강에 좋은 건조기 레시피! 사과칩 & 사과계피꿀청 : Apple chips & Apple cinnamon chung ★ [만개의레시피],2019-11-02,2698,4300,0,3,목 건강 좋다 건조기 사과 칩 사과 계피 꿀청 Apple chips Apple cinnamon chung
982,만개의레시피 10K Recipe ,356000000,Eng) 제육볶음은 언제나 먹어도 맛있자냐!!! 고추장불고기 : Spicy Bulgogi ★ [만개의레시피],2019-11-02,2935,4900,0,3,제 육 볶음 언제나 먹다 고추장 불고기 Spicy Bulgogi
983,만개의레시피 10K Recipe ,356000000,불닭발 & 국물닭발 극강의 레시피 l 매운닭발만들어 먹기까지 [만개의레시피],2019-11-02,2983,5200,0,3,불 닭발 국물 닭발 극 강의 매다 닭발 만들다 먹기 까지
984,만개의레시피 10K Recipe ,356000000,🔥 감기 뚝! 환절기 감기예방에 좋은 레시피 🔥 [만개의레시피],2019-11-02,3927,8900,0,3,감기 뚝 환절기 감기 예방 좋다
985,만개의레시피 10K Recipe ,356000000,Eng) 칼집 사이로 삼겹살 양념이 쏙쏙 베어난 매콤벌집삼겹살볶음 : Stir-fried spicy pork belly ★ [만개의레시피],2019-11-02,2297,4200,0,3,칼집 사이 삼겹살 양념 쏙쏙 베다 매콤 벌집 삼겹살 볶음 Stirfried spicy pork belly
986,만개의레시피 10K Recipe ,356000000,Eng) 소고기에 아삭한 채소를 돌돌 @@ 소고기채소말이 : Beef vegetable roll ★ [만개의레시피],2019-11-01,3706,11500,1,3,소고기 아 삭 채소 돌돌 @@ 소고기 채소 말 Beef vegetable roll
987,만개의레시피 10K Recipe ,356000000,🔥 구운 고기와 찰떡궁합 레시피 🔥 [만개의레시피],2019-11-01,4241,8300,4,3,구 운 고기 찰떡 궁합
988,만개의레시피 10K Recipe ,356000000,Eng) 소고기로 양파속을 채운 양파케밥 : sogan kebabi (Onion Kebab) ★ [만개의레시피],2019-11-01,1614,2500,0,3,소고기 양파 속 채운 양파 케밥 sogan kebabi Onion Kebab
